akt.citace;akt.název.vyhlášený;short_name;core_strong;degree_in;degree_out;knn_in;knn_out;knn_all;transitivity;page_rank_normal;hub_score;authority_score;eigen_centrality;burt_constraint;harmonic_centrality_in;harmonic_centrality_out;harmonic_centrality_all;betweenness;art_point;g_role;l_role
114/1948 Sb.;Zákon o znárodnění některých dalších průmyslových a jiných podniků a závodů a o úpravě některých poměrů znárodněných a národních podniků;Zákon o znárodnění dalších průmyslových a jiných podniků;FALSE;4;1;11,571428571428571;3,0000000000000000;20,23529411764706;0,6666666666666666;0,004467050321428634;3,25055853297152e-09;4,26513617819824e-06;1,99305757746028e-05;0,7316176576068271;151,8790154290142;0,4365800865800866;181,5029151404145;0,00000000000000e+00;FALSE;none;none
115/1948 Sb.;Zákon o znárodnění dalších průmyslových a jiných výrobních podniků a závodů v oboru potravinářském a o úpravě některých poměrů znárodněných a národních podniků tohoto oboru;Zákon o znárodnění dalších podniků v oboru potravinářském;FALSE;2;3;8,500000000000000;2,0000000000000000;15,33333333333333;0,6000000000000000;0,000361916463093119;3,85170353752977e-08;4,26274287127222e-06;1,82505471586679e-05;0,6151390600072650;147,6353285603276;1,6206349206349207;181,5029151404145;0,00000000000000e+00;FALSE;none;none
118/1948 Sb.;Zákon o organisaci velkoobchodní činnosti a o znárodnění velkoobchodních podniků;Zákon o znárodnění velkoobchodních podniků;FALSE;6;3;2,800000000000000;4,2000000000000002;8,20000000000000;0,4285714285714285;0,001070383885121626;1,02118118946499e-09;4,27116828974334e-06;2,15738909362870e-05;0,2770092665421727;147,7912809412799;6,2833333333333332;183,7529151404144;4,93612918224715e+02;FALSE;none;none
119/1948 Sb.;Zákon o státní organisaci zahraničního obchodu a mezinárodního zasilatelství;Zákon o organisaci zahraničního obchodu;FALSE;3;8;2,666666666666667;2,5000000000000000;12,46153846153846;0,3777777777777778;0,000509792862809256;1,62699279289069e-07;1,23542451802849e-09;4,14560642024578e-07;0,3050988291689195;117,4671717171730;9,0000000000000000;169,0309274059252;4,11951154237919e+01;FALSE;none;none
120/1948 Sb.;Zákon o znárodnění obchodních podniků s 50 nebo více činnými osobami;Zákon o znárodnění obchodních podniků;FALSE;2;2;7,000000000000000;3,6250000000000000;10,90000000000000;0,6666666666666666;0,000339511607303129;1,27440593985322e-07;4,26273727687245e-06;1,82462312370551e-05;0,5908395847133958;145,6662809412801;5,8999999999999995;182,7529151404145;2,82988033902372e+02;FALSE;none;none
121/1948 Sb.;Zákon o znárodnění ve stavebnictví;Zákon o znárodnění ve stavebnictví;FALSE;2;2;7,000000000000000;3,0000000000000000;18,80000000000000;0,3333333333333333;0,000339511607303129;4,56077806743434e-08;4,26273727687245e-06;1,82462312370551e-05;0,3076369979009118;145,6662809412801;2,7833333333333337;183,0529151404145;1,10516723967373e+01;FALSE;none;none
122/1948 Sb.;Zákon o organisaci a znárodnění cestovních kanceláří;Zákon o znárodnění cestovních kanceláří;FALSE;1;2;0,000000000000000;3,0000000000000000;17,14285714285714;1,0000000000000000;0,000291754494062640;9,36256812706743e-08;6,87880501542041e-10;6,65281193387418e-20;0,5451196152298451;1,0000000000000;1,8694444444444442;128,2250933706833;0,00000000000000e+00;FALSE;none;none
124/1948 Sb.;Zákon o znárodnění některých hostinských a výčepnických podniků a ubytovacích zařízení;Zákon o znárodnění hostinských a výčepnických podniků;FALSE;4;1;4,666666666666667;3,0000000000000000;11,81818181818182;0,4000000000000000;0,000399584528991664;9,10252344454741e-08;9,74247202672572e-06;3,82992314504236e-05;0,3329912421459980;152,4761294261286;1,8694444444444442;199,9695818070808;6,00000000000000e+00;FALSE;none;none
125/1948 Sb.;Zákon o znárodnění přírodních léčivých zdrojů a lázní a o začlenění a správě konfiskovaného lázeňského majetku;Zákon o znárodnění přírodních léčivých zdrojů a lázní;FALSE;3;5;2,250000000000000;1,3478260869565217;14,92592592592593;0,3571428571428572;0,000432952308677702;7,54640172865136e-07;5,47117380141702e-06;1,98380444511013e-05;0,2102576698620120;138,5424963924961;4,7027777777777775;192,9866813741802;1,13944815593754e+02;FALSE;none;none
126/1948 Sb.;Zákon o znárodnění některých šlechtitelských podniků;Zákon o znárodnění některých šlechtitelských podniků;FALSE;0;5;NA;5,2857142857142856;14,85714285714286;0,4000000000000000;0,000270826956513843;8,26102788028927e-07;0,00000000000000e+00;2,50516817273433e-20;0,2703634345992067;0,0000000000000;8,3011904761904756;163,0100940725921;0,00000000000000e+00;FALSE;none;none
185/1948 Sb.;Zákon o zestátnění léčebných a ošetřovacích ústavů a o organisaci státní ústavní léčebné péče;Zákon o zestátnění léčebných a ošetřovacích ústavů;FALSE;2;3;2,500000000000000;4,2500000000000000;14,50000000000000;0,6000000000000000;0,000303826181528212;4,70054904910931e-08;5,47077309739397e-06;1,94334085098305e-05;0,3143800855169021;138,0424963924962;6,0075757575757569;194,5672369297357;1,31824045191708e+02;FALSE;none;none
249/1948 Sb.;Zákon o zestátnění ústavů zemědělského a lesnického výzkumnictví a o jejich organisaci a správě;Zákon o zestátnění ústavů zemědělského;FALSE;0;4;NA;5,0000000000000000;16,80000000000000;0,3333333333333333;0,000270826956513843;3,42837206414299e-07;0,00000000000000e+00;2,50516817273433e-20;0,3015359261454943;0,0000000000000;8,7095238095238070;161,5395202020184;0,00000000000000e+00;FALSE;none;none
46/1948 Sb.;Zákon o nové pozemkové reformě (trvalé úpravě vlastnictví k zemědělské a lesní půdě);Zákon o nové pozemkové reformě;FALSE;6;6;8,199999999999999;2,7142857142857144;18,75000000000000;0,1969696969696970;0,000499198751323006;7,73485073226390e-06;4,01362500195725e-05;2,95124948880905e-04;0,1471986109873771;146,4734487734479;5,5166666666666684;207,3489468864467;1,42393882776345e+03;FALSE;bridge;none
34/1953 Sb.;Zákon, jímž některé osoby nabývají československého státního občanství;Zákon o nabývaní čs. státního občanství;FALSE;2;1;8,000000000000000;0,0000000000000000;20,75000000000000;1,0000000000000000;0,000312172251106379;4,13762804722110e-08;5,51455692534543e-06;6,36508141081131e-05;0,6397597925750519;146,6341630591622;1,0000000000000000;188,6467032967024;0,00000000000000e+00;FALSE;none;none
41/1953 Sb.;Zákon o peněžní reformě;Zákon o peněžní reformě;FALSE;1;2;0,000000000000000;0,0000000000000000;2,33333333333333;0,0000000000000000;0,000275831367666816;1,73362644573911e-18;1,29674304338088e-06;3,59800580900558e-20;0,3333333333333333;1,0000000000000;2,0000000000000000;170,1909414115283;2,00000000000000e+00;TRUE;none;none
61/1956 Sb.;Zákonné opatření o těžbě rašelin;Zák. opatření o těžbě rašelin;FALSE;0;1;NA;24,0000000000000000;33,00000000000000;NA;0,000270826956513843;8,85411973187673e-07;0,00000000000000e+00;2,50516817273433e-20;1,0000000000000000;0,0000000000000;136,3884920634918672;181,6129329004318;0,00000000000000e+00;FALSE;none;none
133/1985 Sb.;Zákon České národní rady o požární ochraně;Zákon o požární ochraně;TRUE;26;25;34,899999999999999;41,5000000000000000;91,55000000000000;0,3317073170731707;0,001586564313989976;2,27017605000835e-03;1,00654906242573e-03;1,22447519706432e-02;0,0713633227258231;226,3924603174623;200,5511904761914934;295,7722222222216;1,33505934118938e+03;FALSE;auth_hub_bridge;auth_bridge
64/1986 Sb.;Zákon České národní rady o České obchodní inspekci;Zákon o ČOI;TRUE;14;15;24,117647058823529;34,1481481481481453;82,27272727272727;0,1907692307692308;0,001203426604737584;1,05862108101203e-03;5,92867379419783e-04;3,33309424309865e-03;0,1212134619772384;203,9611111111116;178,3273809523804516;271,7194444444469;7,79735308891018e+02;FALSE;auth_bridge;none
119/1990 Sb.;Zákon o soudní rehabilitaci;Zákon o soudní rehabilitaci;TRUE;10;4;17,440000000000001;36,3571428571428541;88,74074074074075;0,3333333333333333;0,001466484890685073;1,90903792930433e-01;2,87688839418050e-04;3,86493564813807e-03;0,4671238580760962;181,6222582972576;121,9416666666671460;227,1817821067829;5,62323627273980e+02;FALSE;none;hub
298/1990 Sb.;Zákon o úpravě některých majetkových vztahů řeholních řádů a kongregací a arcibiskupství olomouckého;Zákon o úpravě majetkových vztahů řeholních řádů;TRUE;4;1;19,750000000000000;72,0000000000000000;138,50000000000000;0,3000000000000000;0,000605631564832680;4,35356207064881e-04;2,30941217057786e-05;8,74361050495409e-04;0,2286774715829060;168,4587301587294;119,2178571428577101;213,3634920634923;5,07000000000000e+02;TRUE;none;none
500/1990 Sb.;Zákon České národní rady o působnosti orgánů České republiky ve věcech převodů vlastnictví státu k některým věcem na jiné právnické nebo fyzické osoby;Zákon o působnosti při převodů vl. státu na jiné osoby;TRUE;2;4;33,000000000000000;7,2000000000000002;24,47058823529412;0,5333333333333333;0,000338169781283047;2,43113137356993e-05;2,90468030577899e-05;5,63988573340434e-04;0,4835482975946668;170,9963675213665;146,6551587301581208;224,8150793650800;2,54636248748435e+01;FALSE;none;none
87/1991 Sb.;Zákon o mimosoudních rehabilitacích;Zákon o mimosoudních rehabilitacích;TRUE;20;10;8,270270270270270;25,1739130434782616;37,17525773195877;0,2222222222222222;0,001497219497727979;1,49126917416973e-03;4,81461583123706e-04;5,51152432740484e-03;0,2094353290142280;209,8682900432909;157,0063492063484887;266,0436868686899;3,10307102023733e+03;FALSE;auth_bridge;none
92/1991 Sb.;Zákon o podmínkách převodu majetku státu na jiné osoby;Zákon o převodu majetku státu na jiné osoby;TRUE;17;12;17,125000000000000;24,2500000000000000;71,29166666666667;0,2619047619047619;0,000953904499551259;1,22143852272743e-03;2,09678907711691e-04;3,43463334743614e-03;0,0844860664751621;204,2468253968259;156,0051587301581719;263,5158730158758;8,39221463916007e+02;FALSE;auth_bridge;bridge
172/1991 Sb.;Zákon České národní rady o přechodu některých věcí z majetku České republiky do vlastnictví obcí;Zákon o přechodu věcí z majetku ČR do vlastnictví obcí;TRUE;1;13;49,000000000000000;22,8999999999999986;85,14285714285714;0,2857142857142857;0,000304385663590664;7,03587748336660e-04;2,38406524054618e-05;5,28231179140734e-04;0,1177458908350777;163,8265873015865;159,4123015873008740;243,7317460317483;8,43711919113819e+02;FALSE;bridge;none
229/1991 Sb.;Zákon o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku;Zákon o půdě;TRUE;18;30;11,647058823529411;18,2461538461538453;41,48872180451128;0,1963414634146342;0,001651362387207119;1,21460571334435e-03;4,87352953136965e-04;5,93586725225563e-03;0,1003197797554487;201,6496031746035;179,0761904761899643;269,8824786324813;4,67149356471165e+03;TRUE;bridge;bridge
231/1991 Sb.;Zákon České národní rady o působnosti orgánů České republiky v mimosoudních rehabilitacích;Zákon o působnosti v mimosoudních rehabilitacích;FALSE;0;5;NA;10,7826086956521738;34,56521739130435;0,3000000000000000;0,000270826956513843;3,04234743294627e-04;0,00000000000000e+00;2,50516817273433e-20;0,7720776625297757;0,0000000000000;164,8896825396816723;231,8569444444455;0,00000000000000e+00;TRUE;none;none
42/1992 Sb.;Zákon o úpravě majetkových vztahů a vypořádání majetkových nároků v družstvech;Zákon o úpravě majetkových vztahů v družstvech;TRUE;10;8;13,714285714285714;40,9130434782608674;83,37254901960785;0,3523809523809524;0,000924328159591284;1,90729891624339e-03;3,00353132944769e-04;3,54626398281758e-03;0,1854526742536646;185,3968253968250;169,0511904761895039;243,4055555555577;4,98632984418563e+02;FALSE;none;none
162/1992 Sb.;Zákon České národní rady o působnosti orgánů České republiky při provádění zákona č. 403/1990 Sb., o zmírnění následků některých majetkových křivd, ve znění zákonů č. 458/1990 Sb., č. 528/1990 Sb. a č. 137/1991 Sb.;Zákon o působnosti při zmírnění následků majetkových křivd;FALSE;0;2;NA;10,7500000000000000;23,87500000000000;0,0000000000000000;0,000270826956513843;4,69527854386059e-06;0,00000000000000e+00;2,50516817273433e-20;0,7812500000000000;0,0000000000000;134,9547619047617673;191,2918040293028;0,00000000000000e+00;FALSE;none;none
243/1992 Sb.;Zákon České národní rady, kterým se upravují některé otázky související se zákonem č. 229/1991 Sb., o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku, ve znění zákona č. 93/1992 Sb.;Zákon o úpravě otázek souvisejících se zákonem o půdě;TRUE;3;12;4,285714285714286;17,0000000000000000;28,02564102564103;0,2307692307692308;0,000371775165795851;3,95946991427021e-05;2,41804638614943e-05;8,90174411987505e-05;0,3763744974219341;146,5265873015864;138,1480158730155665;210,2087301587298;4,92656732663694e+01;FALSE;none;none
246/1992 Sb.;Zákon České národní rady na ochranu zvířat proti týrání;Zákon na ochranu zvířat;TRUE;21;36;24,379310344827587;33,0352941176470623;64,93706293706293;0,2812210915818686;0,001580366131356580;1,27396132655274e-03;1,55506869497328e-03;1,19669929369157e-02;0,1415319161906042;206,4182539682546;204,9107142857154997;295,9888888888883;9,70546216260291e+02;FALSE;auth_hub_bridge;auth
375/1992 Sb.;Zákon České národní rady o změně názvu Vysoké školy veterinární v Brně a o změně postavení a názvu Pedagogické fakulty v Hradci Králové;Zákon o změně názvu VŠV v Brně a PedF v Hradci Králové;FALSE;0;1;NA;43,0000000000000000;117,00000000000000;NA;0,000270826956513843;2,73246396738870e-05;0,00000000000000e+00;2,50516817273433e-20;1,0000000000000000;0,0000000000000;144,5253968253962000;206,7759920634918;0,00000000000000e+00;FALSE;none;none
29/1993 Sb.;Ústavní zákon České národní rady o některých dalších opatřeních souvisejících se zánikem České a Slovenské Federativní Republiky;Úst. zákon o dalších opatřeních při zániku ČSFR;FALSE;1;1;39,000000000000000;22,0000000000000000;61,00000000000000;NA;0,000464068647606996;4,03463043080262e-05;1,62923342636790e-07;3,35124677868987e-04;1,0000000000000000;163,4615079365071;11,3333333333333339;195,9648809523797;0,00000000000000e+00;FALSE;none;none
198/1993 Sb.;Zákon o protiprávnosti komunistického režimu a o odporu proti němu;Zákon o protiprávnosti komunistického režimu;TRUE;2;1;3,000000000000000;4,0000000000000000;14,00000000000000;0,3333333333333333;0,000383174693514365;2,45243851595643e-06;1,21256927094944e-05;3,39234274914215e-04;0,3744640776917684;137,1496392496391;82,0015873015867811;189,4255702630691;1,66666666666667e-01;FALSE;none;none
217/1994 Sb.;Zákon o poskytnutí jednorázové peněžní částky některým obětem nacistické perzekuce;Zákon o jednorázové částce obětem nacistické perzekuce;FALSE;0;4;NA;30,1428571428571423;157,14285714285714;0,5000000000000000;0,000270826956513843;6,17486955490889e-04;0,00000000000000e+00;2,50516817273433e-20;0,3266052409627876;0,0000000000000;159,1396825396816723;221,8694444444451;0,00000000000000e+00;FALSE;none;none
140/1996 Sb.;Zákon o zpřístupnění svazků vzniklých činností bývalé Státní bezpečnosti;Zákon o zpřístupnění svazků StB;TRUE;3;5;25,333333333333332;32,1538461538461533;116,81250000000000;0,5238095238095238;0,000360209169604179;6,53868459046421e-04;5,91702720401248e-05;3,40646893478440e-04;0,2682268808345832;180,0730158730151;182,1357142857139877;253,2236111111139;1,02798297997047e+02;FALSE;none;none
252/1997 Sb.;Zákon o zemědělství;Zákon o zemědělství;TRUE;24;28;16,739130434782609;29,2500000000000000;61,87969924812030;0,3438438438438439;0,001736197105714475;1,73380035597060e-02;5,66291438330878e-04;1,03695172797226e-02;0,0828460279510211;206,5348595848602;196,9845238095245747;286,6770202020206;1,53321360009306e+03;FALSE;auth_hub_bridge;hub_bridge
106/1999 Sb.;Zákon o svobodném přístupu k informacím;Zákon o svobodném přístupu k informacím;TRUE;36;46;28,264150943396228;29,6406250000000000;69,24786324786325;0,1750877192982456;0,002303044069570433;2,86881003493351e-03;1,55270418431110e-03;1,54351210727734e-02;0,0352807193360316;229,9539682539705;219,7011904761926360;313,3103535353510;6,44630600500232e+03;FALSE;auth_hub_bridge;auth_hub_bridge
159/1999 Sb.;Zákon o některých podmínkách podnikání v oblasti cestovního ruchu a o změně zákona č. 40/1964 Sb., občanský zákoník, ve znění pozdějších předpisů, a zákona č. 455/1991 Sb., o živnostenském podnikání (živnostenský zákon), ve znění pozdějších předpisů;Zákon o podnikání v oblasti cestovního ruchu;TRUE;7;8;65,083333333333329;73,8387096774193594;189,58139534883722;0,2564102564102564;0,001343874004643742;3,14847861133589e-03;4,69111120234946e-04;1,00315712085823e-02;0,2695356136995963;187,5496031746029;172,8011904761899018;250,2539682539708;2,11206322241805e+02;FALSE;none;hub
166/1999 Sb.;Zákon o veterinární péči a o změně některých souvisejících zákonů (veterinární zákon);Veterinární zákon;TRUE;32;46;25,760416666666668;27,6688741721854292;71,43319838056681;0,2551912568306011;0,002931724235323874;6,12104330104696e-03;2,19601237752502e-03;2,23011998781460e-02;0,0762123573998501;222,7734126984146;199,2678571428580767;290,9055555555555;1,54504760156132e+03;FALSE;auth_hub_bridge;auth_hub_bridge
359/1999 Sb.;Zákon o sociálně-právní ochraně dětí;Zákon o sociálně-právní ochraně dětí;TRUE;28;43;44,282051282051285;44,3125000000000000;118,97894736842105;0,3570929419986024;0,003729005837404310;1,96271695773015e-02;4,12657469141826e-03;5,81532095504540e-02;0,0877025735652756;211,9107142857154;211,4416666666684250;288,2194444444448;1,71029843467551e+03;FALSE;auth_hub_bridge;auth_hub_bridge
60/2000 Sb.;Zákon o ochraně olympijských symbolik;Zákon o ochraně olympijských symbolik;FALSE;0;3;NA;40,0000000000000000;139,00000000000000;1,0000000000000000;0,000270826956513843;4,20305570151855e-04;0,00000000000000e+00;2,50516817273433e-20;0,4216513091547781;0,0000000000000;169,0730158730149810;241,6722222222242;0,00000000000000e+00;FALSE;none;none
121/2000 Sb.;Zákon o právu autorském, o právech souvisejících s právem autorským a o změně některých zákonů (autorský zákon);Autorský zákon;TRUE;33;27;23,707317073170731;35,5416666666666643;86,39610389610390;0,2046444121915820;0,003292874461711959;5,05188224580599e-03;2,15537087809430e-03;2,16471081041586e-02;0,0639375722333443;195,9980158730159;191,1107142857146073;277,0027777777796;1,53152776186693e+03;FALSE;hub_bridge;auth_hub_bridge
156/2000 Sb.;Zákon o ověřování střelných zbraní, střeliva a pyrotechnických předmětů a o změně zákona č. 288/1995 Sb., o střelných zbraních a střelivu (zákon o střelných zbraních), ve znění zákona č. 13/1998 Sb., a zákona č. 368/1992 Sb., o správních poplatcích, ve znění pozdějších předpisů;Zákon o ověřování střelných zbraní;TRUE;8;10;27,444444444444443;49,7142857142857153;99,30000000000000;0,4945054945054945;0,000524652136108981;5,41252195140499e-04;3,68138651139787e-04;1,57092816210768e-03;0,2043759737075506;190,9329365079362;181,2119047619043783;267,5680555555579;2,18553920678916e+02;FALSE;none;none
212/2000 Sb.;Zákon o zmírnění některých majetkových křivd způsobených holocaustem a o změně zákona č. 243/1992 Sb., kterým se upravují některé otázky související se zákonem č. 229/1991 Sb., o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku, ve znění zákona č. 93/1992 Sb., ve znění pozdějších předpisů;Zákon o zmírnění majetkových křivd způsobených holocaustem;FALSE;0;2;NA;1,5000000000000000;12,50000000000000;1,0000000000000000;0,000270826956513843;1,63088442181783e-07;0,00000000000000e+00;2,50516817273433e-20;0,6530612244897959;0,0000000000000;1,4761904761904761;123,5139822595722;0,00000000000000e+00;FALSE;none;none
364/2000 Sb.;Zákon o zrušení Fondu dětí a mládeže a o změnách některých zákonů;Zákon o zrušení FDM;FALSE;0;2;NA;52,5000000000000000;221,00000000000000;1,0000000000000000;0,000270826956513843;3,43511694092087e-04;0,00000000000000e+00;2,50516817273433e-20;0,5411694928034287;0,0000000000000;165,3563492063482840;237,9039682539700;0,00000000000000e+00;FALSE;none;none
115/2001 Sb.;Zákon o podpoře sportu;Zákon o podpoře sportu;TRUE;3;9;5,500000000000000;46,5600000000000023;110,13793103448276;0,3636363636363636;0,000519089973957093;7,56348301104572e-04;2,14488401237607e-05;1,68765397676908e-04;0,3414124381131059;155,9638888888883;181,5230158730154528;259,8180555555579;5,42842889085829e+02;TRUE;none;none
164/2001 Sb.;Zákon o přírodních léčivých zdrojích, zdrojích přírodních minerálních vod, přírodních léčebných lázních a lázeňských místech a o změně některých souvisejících zákonů (lázeňský zákon);Lázeňský zákon;TRUE;9;24;37,153846153846153;38,6521739130434767;88,91525423728814;0,4523809523809523;0,000813344277111119;7,92722441207894e-04;2,07730502775884e-04;4,17357951699762e-03;0,0957188562440886;178,4889249639238;190,4845238095240347;258,8880341880371;7,76186250204716e+02;TRUE;hub;bridge
231/2001 Sb.;Zákon o provozování rozhlasového a televizního vysílání a o změně dalších zákonů;Zákon o provozování rozhlasového a televizního vysílání;TRUE;23;25;29,547169811320753;33,6428571428571459;98,20183486238533;0,2500000000000000;0,002335489384303390;7,60473430576266e-03;3,23630554124385e-03;1,36285497692914e-02;0,1155897735536870;227,4067460317482;183,2396825396821782;287,0464646464652;2,20044342955828e+03;FALSE;auth_bridge;auth_hub
254/2001 Sb.;Zákon o vodách a o změně některých zákonů (vodní zákon);Vodní zákon;TRUE;45;42;22,746987951807228;33,6923076923076934;64,38515901060070;0,2710382513661202;0,005692417034667467;2,34333155975333e-03;1,81861322808141e-03;4,79420945642645e-02;0,0781283306202505;194,9829365079365;201,9273809523820660;277,3944444444463;1,78225016454034e+03;FALSE;hub_bridge;auth_bridge
130/2002 Sb.;Zákon o podpoře výzkumu a vývoje z veřejných prostředků a o změně některých souvisejících zákonů (zákon o podpoře výzkumu a vývoje);Zákon o podpoře výzkumu a vývoje;TRUE;9;33;18,625000000000000;39,8823529411764710;103,55952380952381;0,2904761904761904;0,000735573832791901;7,04744201558776e-03;2,74230638720127e-04;1,91172645664761e-03;0,0675765172680682;187,3651154401150;190,9178571428573719;270,7388888888913;1,12191763687130e+03;FALSE;hub_bridge;hub_bridge
139/2002 Sb.;Zákon o pozemkových úpravách a pozemkových úřadech a o změně zákona č. 229/1991 Sb., o úpravě vlastnických vztahů k půdě a jinému zemědělskému majetku, ve znění pozdějších předpisů;Zákon o pozemkových úpravách a pozemkových úřadech;TRUE;4;28;23,750000000000000;28,8428571428571416;93,92307692307692;0,4236453201970444;0,000425922619908583;2,56917988025884e-03;7,19814228870889e-05;2,20951801460100e-03;0,0953699045992232;159,1020202020196;189,4789682539684748;266,5722222222250;6,32245196828517e+02;FALSE;hub;hub_bridge
170/2002 Sb.;Zákon o válečných veteránech;Zákon o válečných veteránech;TRUE;3;8;22,428571428571427;16,6153846153846168;61,15000000000000;0,4181818181818182;0,000466869957543643;2,22304799284844e-04;2,03853888759994e-04;1,10180121315661e-03;0,1474976927815103;163,0515873015866;159,8773809523801219;236,3361111111126;1,07574362278624e+02;FALSE;none;none
198/2002 Sb.;Zákon o dobrovolnické službě a o změně některých zákonů (zákon o dobrovolnické službě);Zákon o dobrovolnické službě;TRUE;7;4;33,888888888888886;31,3333333333333321;85,80000000000000;0,6000000000000001;0,000507417240416140;3,16954718276394e-04;7,80456237869274e-04;6,09811693208758e-03;0,1641176255938729;186,3431929181925;167,9230158730148901;254,0103535353562;1,04089002175846e+02;FALSE;none;none
201/2002 Sb.;Zákon o Úřadu pro zastupování státu ve věcech majetkových;Zákon o ÚZSVM;TRUE;7;16;54,000000000000000;30,5862068965517224;87,77777777777777;0,2761904761904762;0,000643628000883993;3,70297268223832e-03;3,78390421696981e-04;5,45882037635412e-03;0,1421554795729850;211,9210317460329;187,7468253968254430;277,9722222222238;1,18532703477369e+03;FALSE;auth_hub_bridge;hub
